"site","utterance","goal","true_state","goal_prob","subid"
"US","amazing","nice","1",0.925,"70"
"US","amazing","nice","4",0.875,"70"
"US","amazing","nice","5",0.925,"70"
"US","okay","nice","3",0.5,"70"
"US","bad","nice","2",0.35,"70"
"US","terrible","nice","1",0.3,"70"
"US","terrible","nice","3",0.575,"70"
"US","okay","nice","1",0.6,"70"
"US","bad","nice","3",0.35,"70"
"US","amazing","nice","2",0.925,"70"
"US","good","nice","4",0.7,"70"
"US","okay","nice","4",0.525,"70"
"US","bad","honest","2",0.95,"71"
"US","okay","honest","2",0.925,"71"
"US","terrible","honest","4",0.25,"71"
"US","good","honest","2",0.2,"71"
"US","amazing","honest","4",0.925,"71"
"US","terrible","honest","5",0.15,"71"
"US","okay","honest","4",0.125,"71"
"US","terrible","honest","1",0.95,"71"
"US","bad","honest","5",0.1,"71"
"US","amazing","honest","5",0.95,"71"
"US","amazing","honest","2",0.1,"71"
"US","okay","honest","3",0.825,"71"
"US","amazing","honest","3",0.35,"71"
"US","terrible","honest","2",0.875,"71"
"US","okay","honest","1",0.375,"71"
"US","bad","honest","4",0.15,"71"
"US","bad","honest","1",0.875,"71"
"US","good","honest","3",0.65,"71"
"US","good","honest","1",0.15,"71"
"US","bad","honest","3",0.275,"71"
"US","okay","honest","5",0.1,"71"
"US","good","honest","4",0.925,"71"
"US","amazing","honest","1",0.125,"71"
"US","terrible","honest","3",0.225,"71"
"US","good","honest","5",0.175,"71"
"US","amazing","honest","4",0.8,"72"
"US","okay","honest","3",0.975,"72"
"US","terrible","honest","2",0.5,"72"
"US","bad","honest","1",0.5,"72"
"US","amazing","honest","5",0.95,"72"
"US","okay","honest","2",0.95,"72"
"US","okay","honest","5",0.025,"72"
"US","good","honest","5",0.2,"72"
"US","good","honest","3",0.5,"72"
"US","amazing","honest","2",0.175,"72"
"US","bad","honest","5",0.025,"72"
"US","amazing","honest","1",0.025,"72"
"US","bad","honest","4",0.15,"72"
"US","good","honest","1",0.025,"72"
"US","okay","honest","1",0.15,"72"
"US","terrible","honest","3",0.1,"72"
"US","bad","honest","2",0.5,"72"
"US","terrible","honest","1",0.825,"72"
"US","terrible","honest","5",0.025,"72"
"US","terrible","honest","4",0.025,"72"
"US","bad","honest","3",0.5,"72"
"US","okay","honest","4",0.25,"72"
"US","good","honest","4",0.775,"72"
"US","amazing","honest","3",0.5,"72"
"US","good","honest","2",0.175,"72"
"US","terrible","mean","3",0.975,"74"
"US","bad","mean","3",0.95,"74"
"US","okay","mean","4",0.5,"74"
"US","bad","mean","5",0.975,"74"
"US","good","mean","3",0.05,"74"
"US","okay","mean","1",0.05,"74"
"US","amazing","mean","3",0.025,"74"
"US","terrible","mean","4",0.95,"74"
"US","terrible","mean","1",0.975,"74"
"US","bad","mean","2",0.625,"74"
"US","terrible","mean","2",0.5,"74"
"US","okay","mean","3",0.5,"74"
"US","okay","mean","2",0.5,"74"
"US","amazing","mean","5",0.025,"74"
"US","good","mean","5",0.025,"74"
"US","bad","mean","1",0,"74"
"US","amazing","mean","2",0.025,"74"
"US","good","mean","1",0.025,"74"
"US","terrible","mean","5",0.95,"74"
"US","okay","mean","5",0.7,"74"
"US","good","mean","2",0,"74"
"US","good","mean","4",0.025,"74"
"US","bad","mean","4",0.975,"74"
"US","amazing","mean","4",0.025,"74"
"US","amazing","mean","1",0.025,"74"
"US","bad","nice","4",0.15,"75"
"US","terrible","nice","3",0.25,"75"
"US","bad","nice","5",0.25,"75"
"US","bad","nice","1",0.2,"75"
"US","good","nice","1",0.675,"75"
"US","okay","nice","2",0.725,"75"
"US","terrible","nice","5",0.775,"75"
"US","good","nice","5",1,"75"
"US","terrible","nice","1",0.475,"75"
"US","okay","nice","4",0.35,"75"
"US","good","nice","3",0.675,"75"
"US","amazing","nice","2",0.975,"75"
"US","bad","nice","3",0.175,"75"
"US","good","nice","2",0.775,"75"
"US","terrible","nice","4",0.2,"75"
"US","amazing","nice","4",1,"75"
"US","amazing","nice","1",0.975,"75"
"US","amazing","nice","3",1,"75"
"US","okay","nice","3",0.8,"75"
"US","amazing","nice","5",1,"75"
"US","good","nice","4",0.95,"75"
"US","bad","nice","2",0.275,"75"
"US","okay","nice","1",0.725,"75"
"US","okay","nice","5",0.175,"75"
"US","terrible","nice","2",0.225,"75"
"US","terrible","mean","4",0.975,"78"
"US","okay","mean","5",0.825,"78"
"US","terrible","mean","3",0.55,"78"
"US","okay","mean","4",0.675,"78"
"US","amazing","mean","2",0,"78"
"US","amazing","mean","5",0,"78"
"US","good","mean","1",0.1,"78"
"US","bad","mean","1",0.275,"78"
"US","terrible","mean","2",0.275,"78"
"US","amazing","mean","1",0,"78"
"US","okay","mean","2",0.35,"78"
"US","good","mean","5",0,"78"
"US","amazing","mean","3",0,"78"
"US","good","mean","2",0.125,"78"
"US","good","mean","3",0.175,"78"
"US","terrible","mean","1",0.65,"78"
"US","bad","mean","4",0.9,"78"
"US","bad","mean","3",0.575,"78"
"US","okay","mean","1",0.35,"78"
"US","bad","mean","5",1,"78"
"US","okay","mean","3",0.55,"78"
"US","terrible","mean","5",1,"78"
"US","amazing","mean","4",0,"78"
"US","bad","mean","2",0.3,"78"
"US","good","mean","4",0.15,"78"
"US","good","nice","4",1,"81"
"US","terrible","nice","2",0.275,"81"
"US","terrible","nice","3",0.025,"81"
"US","good","nice","2",0.975,"81"
"US","amazing","nice","2",1,"81"
"US","okay","nice","3",0.6,"81"
"US","okay","nice","2",0.65,"81"
"US","amazing","nice","3",0.675,"81"
"US","good","nice","5",0.7,"81"
"US","terrible","nice","1",0.25,"81"
"US","bad","nice","3",0.25,"81"
"US","good","nice","3",0.725,"81"
"US","okay","nice","1",0.7,"81"
"US","good","nice","1",0.7,"81"
"US","terrible","nice","5",0,"81"
"US","amazing","nice","5",1,"81"
"US","bad","nice","4",0,"81"
"US","bad","nice","5",0,"81"
"US","amazing","nice","1",1,"81"
"US","okay","nice","5",0,"81"
"US","okay","nice","4",0.175,"81"
"US","bad","nice","2",0.25,"81"
"US","terrible","nice","4",0,"81"
"US","bad","nice","1",0,"81"
"US","amazing","nice","4",0.7,"81"
"US","bad","mean","1",0.5,"85"
"US","amazing","mean","1",0.275,"85"
"US","terrible","mean","5",1,"85"
"US","bad","mean","2",0.5,"85"
"US","good","mean","1",0.5,"85"
"US","amazing","mean","2",0.5,"85"
"US","okay","mean","2",0.5,"85"
"US","okay","mean","4",0.675,"85"
"US","terrible","mean","2",0.5,"85"
"US","terrible","mean","1",0.5,"85"
"US","bad","mean","4",1,"85"
"US","bad","mean","3",0.975,"85"
"US","good","mean","5",0,"85"
"US","good","mean","3",0,"85"
"US","good","mean","2",0.475,"85"
"US","okay","mean","1",0.5,"85"
"US","bad","mean","5",1,"85"
"US","okay","mean","3",0.675,"85"
"US","good","mean","4",0,"85"
"US","terrible","mean","4",1,"85"
"US","amazing","mean","5",0.5,"85"
"US","amazing","mean","4",0.5,"85"
"US","amazing","mean","3",0,"85"
"US","terrible","mean","3",0.85,"85"
"US","okay","mean","5",0.75,"85"
"US","okay","honest","5",0.875,"87"
"US","good","honest","1",0.6,"87"
"US","terrible","honest","1",1,"87"
"US","bad","honest","2",0.95,"87"
"US","bad","honest","5",0.675,"87"
"US","bad","honest","3",1,"87"
"US","bad","honest","1",1,"87"
"US","terrible","honest","3",1,"87"
"US","amazing","honest","2",0.6,"87"
"US","bad","honest","4",1,"87"
"US","good","honest","3",0.55,"87"
"US","okay","honest","4",1,"87"
"US","terrible","honest","5",1,"87"
"US","terrible","honest","4",1,"87"
"US","terrible","honest","2",1,"87"
"US","good","honest","5",0.65,"87"
"US","amazing","honest","1",0.9,"87"
"US","amazing","honest","5",0.95,"87"
"US","good","honest","4",0.9,"87"
"US","okay","honest","3",0.7,"87"
"US","okay","honest","2",0.65,"87"
"US","amazing","honest","3",0.975,"87"
"US","good","honest","2",0.25,"87"
"US","okay","honest","1",0.025,"87"
"US","amazing","honest","4",0.95,"87"
"US","terrible","mean","2",0.425,"92"
"US","good","mean","5",0,"92"
"US","terrible","mean","1",0.675,"92"
"US","terrible","mean","3",0.725,"92"
"US","bad","mean","3",0.5,"92"
"US","good","mean","4",0,"92"
"US","bad","mean","2",0.5,"92"
"US","bad","mean","1",0.75,"92"
"US","amazing","mean","1",0,"92"
"US","bad","mean","5",0.475,"92"
"US","terrible","mean","4",0.475,"92"
"US","amazing","mean","2",0.175,"92"
"US","okay","mean","2",0.125,"92"
"US","okay","mean","4",0.675,"92"
"US","bad","mean","4",0.7,"92"
"US","good","mean","1",0.05,"92"
"US","okay","mean","3",0.25,"92"
"US","okay","mean","5",0.5,"92"
"US","good","mean","2",0,"92"
"US","terrible","mean","5",0.85,"92"
"US","good","mean","3",0,"92"
"US","amazing","mean","3",0,"92"
"US","amazing","mean","5",0,"92"
"US","okay","mean","1",0.15,"92"
"US","amazing","mean","4",0,"92"
"US","bad","nice","1",0,"93"
"US","amazing","nice","1",0.75,"93"
"US","amazing","nice","4",0.7,"93"
"US","good","nice","5",0.95,"93"
"US","bad","nice","3",0.025,"93"
"US","terrible","nice","1",0.05,"93"
"US","okay","nice","1",0.5,"93"
"US","terrible","nice","2",0.05,"93"
"US","amazing","nice","5",0.925,"93"
"US","good","nice","2",0.725,"93"
"US","terrible","nice","5",0.025,"93"
"US","terrible","nice","4",0,"93"
"US","okay","nice","2",0.225,"93"
"US","terrible","nice","3",0,"93"
"US","okay","nice","4",0.425,"93"
"US","amazing","nice","2",1,"93"
"US","okay","nice","5",0.775,"93"
"US","good","nice","3",0.8,"93"
"US","bad","nice","5",0.25,"93"
"US","bad","nice","4",0,"93"
"US","amazing","nice","3",0.975,"93"
"US","okay","nice","3",0.725,"93"
"US","good","nice","4",1,"93"
"US","good","nice","1",0.75,"93"
"US","bad","nice","2",0,"93"
"US","amazing","mean","4",0,"94"
"US","okay","mean","1",0,"94"
"US","terrible","mean","3",1,"94"
"US","okay","mean","3",0.475,"94"
"US","terrible","mean","4",1,"94"
"US","amazing","mean","5",0,"94"
"US","good","mean","2",0,"94"
"US","bad","mean","1",1,"94"
"US","good","mean","3",0.1,"94"
"US","bad","mean","2",0.775,"94"
"US","good","mean","4",0.075,"94"
"US","amazing","mean","2",0,"94"
"US","amazing","mean","3",0,"94"
"US","amazing","mean","1",0,"94"
"US","good","mean","5",0.15,"94"
"US","okay","mean","2",0.325,"94"
"US","okay","mean","4",0.225,"94"
"US","terrible","mean","2",0.8,"94"
"US","bad","mean","5",1,"94"
"US","okay","mean","5",0.625,"94"
"US","terrible","mean","5",1,"94"
"US","terrible","mean","1",0.825,"94"
"US","bad","mean","4",1,"94"
"US","good","mean","1",0,"94"
"US","bad","mean","3",0.75,"94"
"India","terrible","honest","5",0.925,"6"
"India","terrible","honest","4",0.325,"6"
"India","amazing","honest","2",1,"6"
"India","okay","honest","1",0.7,"6"
"India","good","honest","5",0.975,"6"
"India","okay","honest","3",0.75,"6"
"India","bad","honest","5",0.5,"6"
"India","amazing","honest","4",0.95,"6"
"India","amazing","honest","5",0.975,"6"
"India","okay","honest","4",0.95,"6"
"India","bad","honest","1",0.025,"6"
"India","amazing","honest","3",0.8,"6"
"India","good","honest","3",0.875,"6"
"India","bad","honest","4",0.775,"6"
"India","okay","honest","2",0.75,"6"
"India","good","honest","1",0.275,"6"
"India","terrible","honest","3",0.5,"6"
"India","bad","honest","3",0.5,"6"
"India","good","honest","2",0.5,"6"
"India","okay","honest","5",0.925,"6"
"India","amazing","honest","1",0.275,"6"
"India","bad","honest","2",0.35,"6"
"India","good","honest","4",0.775,"6"
"India","terrible","honest","1",0.725,"6"
"India","terrible","honest","2",0.5,"6"
"India","good","honest","5",0.8,"7"
"India","terrible","honest","1",0.3,"7"
"India","amazing","honest","5",0.95,"7"
"India","okay","honest","1",0.75,"7"
"India","bad","honest","1",0.275,"7"
"India","bad","honest","3",0.275,"7"
"India","terrible","honest","4",0.25,"7"
"India","good","honest","2",0.8,"7"
"India","terrible","honest","2",0.275,"7"
"India","amazing","honest","4",0.95,"7"
"India","good","honest","4",0.95,"7"
"India","amazing","honest","3",0.95,"7"
"India","bad","honest","5",0.2,"7"
"India","amazing","honest","2",0.825,"7"
"India","okay","honest","3",0.725,"7"
"India","bad","honest","2",0.05,"7"
"India","good","honest","3",0.75,"7"
"India","terrible","honest","3",0.225,"7"
"India","good","honest","1",0.975,"7"
"India","okay","honest","2",0.725,"7"
"India","okay","honest","5",0.775,"7"
"India","amazing","honest","1",0.925,"7"
"India","bad","honest","4",0.25,"7"
"India","terrible","honest","5",0.275,"7"
"India","okay","honest","4",0.8,"7"
"India","bad","nice","4",0.65,"12"
"India","bad","nice","1",0.225,"12"
"India","amazing","nice","3",0.7,"12"
"India","bad","nice","2",0.65,"12"
"India","terrible","nice","3",0.35,"12"
"India","bad","nice","5",0.675,"12"
"India","good","nice","3",0.3,"12"
"India","amazing","nice","2",0.45,"12"
"India","okay","nice","4",0.65,"12"
"India","okay","nice","3",0.6,"12"
"India","okay","nice","5",0.65,"12"
"India","okay","nice","1",0.275,"12"
"India","amazing","nice","1",0.45,"12"
"India","good","nice","1",0.375,"12"
"India","amazing","nice","5",0.575,"12"
"India","good","nice","2",0.625,"12"
"India","good","nice","4",0.6,"12"
"India","okay","nice","2",0.625,"12"
"India","terrible","nice","5",0.65,"12"
"India","amazing","nice","4",0.6,"12"
"India","terrible","nice","2",0.5,"12"
"India","terrible","nice","1",0.3,"12"
"India","good","nice","5",0.65,"12"
"India","bad","nice","3",0.35,"12"
"India","terrible","nice","4",0.375,"12"
"India","good","mean","5",0.25,"13"
"India","good","mean","3",0.05,"13"
"India","bad","mean","1",0.275,"13"
"India","good","mean","1",0.3,"13"
"India","amazing","mean","4",0.05,"13"
"India","okay","mean","2",0.025,"13"
"India","okay","mean","1",0.025,"13"
"India","terrible","mean","4",0.975,"13"
"India","terrible","mean","1",0.5,"13"
"India","amazing","mean","1",0.275,"13"
"India","good","mean","4",0.025,"13"
"India","amazing","mean","5",0.025,"13"
"India","terrible","mean","5",0.925,"13"
"India","amazing","mean","2",0.7,"13"
"India","terrible","mean","2",0.7,"13"
"India","bad","mean","2",0.5,"13"
"India","bad","mean","5",0.95,"13"
"India","good","mean","2",0.7,"13"
"India","okay","mean","3",0.7,"13"
"India","bad","mean","4",0.95,"13"
"India","okay","mean","5",1,"13"
"India","bad","mean","3",0.725,"13"
"India","terrible","mean","3",0.7,"13"
"India","amazing","mean","3",0.675,"13"
"India","okay","mean","4",0.8,"13"
"India","good","honest","4",0.75,"14"
"India","bad","honest","3",0.275,"14"
"India","good","honest","2",0.675,"14"
"India","amazing","honest","4",1,"14"
"India","okay","honest","1",0.325,"14"
"India","terrible","honest","4",0.05,"14"
"India","bad","honest","1",0.875,"14"
"India","terrible","honest","3",0.25,"14"
"India","bad","honest","4",0.025,"14"
"India","okay","honest","5",0.025,"14"
"India","amazing","honest","1",0.05,"14"
"India","okay","honest","3",0.75,"14"
"India","terrible","honest","1",0.8,"14"
"India","amazing","honest","3",0.5,"14"
"India","bad","honest","2",0.375,"14"
"India","good","honest","5",0.775,"14"
"India","amazing","honest","2",0.075,"14"
"India","amazing","honest","5",0.95,"14"
"India","good","honest","1",0.05,"14"
"India","okay","honest","4",0.1,"14"
"India","bad","honest","5",0.05,"14"
"India","good","honest","3",0.725,"14"
"India","terrible","honest","2",0.25,"14"
"India","okay","honest","2",0.5,"14"
"India","terrible","honest","5",0.025,"14"
"India","terrible","mean","4",0.7,"16"
"India","bad","mean","2",0.375,"16"
"India","good","mean","5",0.575,"16"
"India","amazing","mean","2",0.625,"16"
"India","okay","mean","5",0.425,"16"
"India","bad","mean","3",0.75,"16"
"India","good","mean","3",0.35,"16"
"India","okay","mean","3",0.35,"16"
"India","okay","mean","4",0.725,"16"
"India","amazing","mean","5",0.75,"16"
"India","okay","mean","2",0.85,"16"
"India","terrible","mean","2",0.175,"16"
"India","amazing","mean","1",0.725,"16"
"India","terrible","mean","1",0.775,"16"
"India","bad","mean","5",0.7,"16"
"India","terrible","mean","5",0.85,"16"
"India","amazing","mean","3",0.8,"16"
"India","bad","mean","1",0.775,"16"
"India","good","mean","2",0.175,"16"
"India","terrible","mean","3",0.8,"16"
"India","amazing","mean","4",0.75,"16"
"India","good","mean","1",0.775,"16"
"India","bad","mean","4",0.925,"16"
"India","good","mean","4",0.625,"16"
"India","okay","mean","1",0.725,"16"
"India","terrible","mean","5",0.925,"17"
"India","terrible","mean","1",0.675,"17"
"India","amazing","mean","3",0.3,"17"
"India","good","mean","1",0.25,"17"
"India","terrible","mean","3",0.85,"17"
"India","bad","mean","5",0.925,"17"
"India","okay","mean","4",0.65,"17"
"India","good","mean","4",0.125,"17"
"India","okay","mean","3",0.175,"17"
"India","amazing","mean","2",0.725,"17"
"India","amazing","mean","1",0.925,"17"
"India","good","mean","5",0.125,"17"
"India","amazing","mean","4",0.325,"17"
"India","good","mean","2",0.125,"17"
"India","bad","mean","2",0.275,"17"
"India","amazing","mean","5",0.075,"17"
"India","good","mean","3",0.1,"17"
"India","terrible","mean","4",0.875,"17"
"India","okay","mean","2",0.225,"17"
"India","bad","mean","3",0.875,"17"
"India","bad","mean","1",0.225,"17"
"India","okay","mean","1",0.075,"17"
"India","terrible","mean","2",0.9,"17"
"India","bad","mean","4",0.925,"17"
"India","okay","mean","5",0.975,"17"
"India","terrible","nice","1",0.275,"21"
"India","good","nice","2",0,"21"
"India","amazing","nice","1",0,"21"
"India","okay","nice","2",0.55,"21"
"India","terrible","nice","5",0.05,"21"
"India","okay","nice","1",0,"21"
"India","bad","nice","2",0.575,"21"
"India","good","nice","1",0,"21"
"India","amazing","nice","3",0.175,"21"
"India","terrible","nice","2",0.675,"21"
"India","terrible","nice","3",0.3,"21"
"India","amazing","nice","5",0.3,"21"
"India","okay","nice","3",0.675,"21"
"India","okay","nice","4",0.25,"21"
"India","bad","nice","5",0.3,"21"
"India","bad","nice","1",0.625,"21"
"India","good","nice","5",0.675,"21"
"India","good","nice","3",0.725,"21"
"India","good","nice","4",0.7,"21"
"India","bad","nice","3",0.25,"21"
"India","terrible","nice","4",0.225,"21"
"India","amazing","nice","2",0.825,"21"
"India","bad","nice","4",0.75,"21"
"India","amazing","nice","4",0.65,"21"
"India","okay","nice","5",0.025,"21"
"India","okay","mean","5",0.275,"23"
"India","terrible","mean","1",0.075,"23"
"India","bad","mean","1",0.225,"23"
"India","terrible","mean","4",0.95,"23"
"India","good","mean","1",0.025,"23"
"India","okay","mean","4",0.05,"23"
"India","good","mean","5",0.075,"23"
"India","good","mean","3",0.2,"23"
"India","okay","mean","2",0.075,"23"
"India","good","mean","2",0.525,"23"
"India","okay","mean","1",0.05,"23"
"India","terrible","mean","2",0.05,"23"
"India","amazing","mean","2",0.05,"23"
"India","bad","mean","3",0,"23"
"India","terrible","mean","3",0.1,"23"
"India","amazing","mean","3",0,"23"
"India","okay","mean","3",0.025,"23"
"India","amazing","mean","1",0.05,"23"
"India","amazing","mean","5",0,"23"
"India","bad","mean","5",1,"23"
"India","good","mean","4",0.05,"23"
"India","terrible","mean","5",0.975,"23"
"India","bad","mean","2",0.825,"23"
"India","amazing","mean","4",0,"23"
"India","bad","mean","4",0.925,"23"
"India","good","mean","4",0.025,"25"
"India","amazing","mean","1",0.05,"25"
"India","amazing","mean","3",0.2,"25"
"India","okay","mean","2",0.5,"25"
"India","bad","mean","3",0.5,"25"
"India","bad","mean","4",0.925,"25"
"India","bad","mean","2",0.5,"25"
"India","terrible","mean","5",0.925,"25"
"India","okay","mean","1",0.275,"25"
"India","terrible","mean","4",0.9,"25"
"India","bad","mean","5",0.9,"25"
"India","good","mean","5",0.1,"25"
"India","amazing","mean","2",0.025,"25"
"India","okay","mean","4",0.8,"25"
"India","good","mean","2",0.025,"25"
"India","good","mean","1",0.5,"25"
"India","amazing","mean","5",0.075,"25"
"India","terrible","mean","3",0.85,"25"
"India","good","mean","3",0.5,"25"
"India","terrible","mean","2",0.5,"25"
"India","bad","mean","1",0.075,"25"
"India","okay","mean","5",0.85,"25"
"India","okay","mean","3",0.5,"25"
"India","amazing","mean","4",0.1,"25"
"India","terrible","mean","1",0.2,"25"
"India","bad","nice","4",0.025,"31"
"India","okay","nice","3",0.925,"31"
"India","amazing","nice","4",0.95,"31"
"India","good","nice","5",1,"31"
"India","terrible","nice","4",0.025,"31"
"India","terrible","nice","1",0.025,"31"
"India","okay","nice","4",0.375,"31"
"India","bad","nice","2",0.15,"31"
"India","amazing","nice","5",0.975,"31"
